unit,schedule,treatment,treatment_5,treatment_25,npv_5_percent,stock_0,stock_5,stock_25,harvest_value_25,stock_1_0,stock_1_5,stock_1_25,stock_2_0,stock_2_5,stock_2_25,stock_30_0,stock_30_5,stock_30_25,harvest_value_5
43124567,17,even_5 + above_25,even,above,1180.4244811279675,118.0505581448081,85.2179383188336,88.27563610607504,4540.958156589352,15.926878975832542,10.66705992809548,9.890334617086916,7.673331977784599,5.721425160166703,7.735866230169526,94.45034719119097,68.8294532305714,75.42062429762662,4264.930141257972
43124567,18,even_5 + even_25,even,even,1184.53986739448,118.0505581448081,85.2179383188336,86.54233399383149,4661.749002346887,15.926878975832542,10.66705992809548,9.778242401059622,7.673331977784599,5.721425160166703,7.0777171342828495,94.45034719119097,68.8294532305714,74.36388066017831,4264.930141257972
43124567,19,even_5 + clearcut_25,even,clearcut,7538.081374869946,118.0505581448081,85.2179383188336,0.04440022282685597,11383.724456904321,15.926878975832542,10.66705992809548,0.046800000000000015,7.673331977784599,5.721425160166703,0.0,94.45034719119097,68.8294532305714,0.0,4264.930141257972
43124567,20,clearcut_5,clearcut,donothing,-5632.954533979502,118.0505581448081,0.046800000000000015,60.14991952383336,0.0,15.926878975832542,0.046800000000000015,60.14991952383336,7.673331977784599,0.0,0.0,94.45034719119097,0.0,0.0,10414.71549231513
43124567,21,clearcut_5 + first_25,clearcut,first,-5581.817599999824,118.0505581448081,0.046800000000000015,37.205791202029886,1098.6062429467781,15.926878975832542,0.046800000000000015,37.205791202029886,7.673331977784599,0.0,0.0,94.45034719119097,0.0,0.0,10414.71549231513
43124568,0,donothing,donothing,donothing,3455.14016257902,43.9259553501804,64.33663204072265,137.9660145404065,0.0,0.0,0.0,0.0,3.42287502604082,6.460006708218826,24.96200962470753,40.50308032413958,57.876625332503835,123.52248812993953,0.0
43124568,1,below_25,donothing,below,3633.924226874473,43.9259553501804,64.33663204072265,53.433697951105636,6176.096268970009,0.0,0.0,0.0,3.42287502604082,6.460006708218826,5.335083305935212,40.50308032413958,57.876625332503835,52.1723820642394,0.0
43124568,2,above_25,donothing,above,3650.47651480701,43.9259553501804,64.33663204072265,48.35447807743163,6747.895126692147,0.0,0.0,0.0,3.42287502604082,6.460006708218826,12.441010888424897,40.50308032413958,57.876625332503835,39.59999656861613,0.0
43124568,3,even_25,donothing,even,3648.2495464340227,43.9259553501804,64.33663204072265,48.10577473676289,6670.964494682399,0.0,0.0,0.0,3.42287502604082,6.460006708218826,8.703714577704211,40.50308032413958,57.876625332503835,43.069628478418096,0.0
43124568,4,clearcut_25,donothing,clearcut,7638.344251672215,43.9259553501804,64.33663204072265,0.027596083724651548,10242.198178894336,0.0,0.0,0.02970000000000001,3.42287502604082,6.460006708218826,0.0,40.50308032413958,57.876625332503835,0.0,0.0
43124568,5,below_5,below,donothing,2303.7052831050023,43.9259553501804,48.048941168278965,108.70056876319444,0.0,0.0,0.0,0.0,3.42287502604082,3.7992520676611288,16.204348320361017,40.50308032413958,44.249689100617836,101.16073867067847,848.3605583193442
43124568,6,below_5 + below_25,below,below,2422.130052955525,43.9259553501804,48.048941168278965,52.724499442924895,4207.419027908132,0.0,0.0,0.0,3.42287502604082,3.7992520676611288,5.119891592676014,40.50308032413958,44.249689100617836,51.80727570815535,848.3605583193442
43124568,7,below_5 + above_25,below,above,2431.477234351946,43.9259553501804,48.048941168278965,49.446757335044474,4539.5075674447635,0.0,0.0,0.0,3.42287502604082,3.7992520676611288,9.421414961406686,40.50308032413958,44.249689100617836,43.96674153200527,848.3605583193442
43124568,8,below_5 + even_25,below,even,2436.0989762745994,43.9259553501804,48.048941168278965,46.79203056090547,4703.709743492796,0.0,0.0,0.0,3.42287502604082,3.7992520676611288,6.975440611333997,40.50308032413958,44.249689100617836,43.546380937106086,848.3605583193442
43124568,9,below_5 + clearcut_25,below,clearcut,6422.881000767654,43.9259553501804,48.048941168278965,0.027507387205475815,8258.891895395165,0.0,0.0,0.02970000000000001,3.42287502604082,3.7992520676611288,0.0,40.50308032413958,44.249689100617836,0.0,848.3605583193442
